url_length,url_special_characters,url_tag_script,url_tag_iframe,url_attr_src,url_event_onload,url_event_onmouseover,url_cookie,url_number_keywords_param,url_number_domain,html_tag_script,html_tag_iframe,html_tag_meta,html_tag_object,html_tag_embed,html_tag_link,html_tag_svg,html_tag_frame,html_tag_form,html_tag_div,html_tag_style,html_tag_img,html_tag_input,html_tag_textarea,html_attr_action,html_attr_background,html_attr_classid,html_attr_codebase,html_attr_href,html_attr_longdesc,html_attr_profile,html_attr_src,html_attr_usemap,html_attr_http-equiv,html_event_onblur,html_event_onchange,html_event_onclick,html_event_onerror,html_event_onfocus,html_event_onkeydown,html_event_onkeypress,html_event_onkeyup,html_event_onload,html_event_onmousedown,html_event_onmouseout,html_event_onmouseover,html_event_onmouseup,html_event_onsubmit,html_number_keywords_evil,js_file,js_pseudo_protocol,js_dom_location,js_dom_document,js_prop_cookie,js_prop_referrer,js_method_write,js_method_getElementsByTagName,js_method_getElementById,js_method_alert,js_method_eval,js_method_fromCharCode,js_method_confirm,js_min_length,js_min_define_function,js_min_function_calls,js_string_max_length,html_length,Class
69,1,1,0,0,0,0,0,0,1,86,0,3,0,0,3,0,0,4,162,0,6,24,0,4,0,0,0,233,0,0,12,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,0,0,1,1,8,1,0,0,0,10,0,0,6097,73156,1
167,1,1,0,1,0,0,1,1,3,2,0,2,0,0,0,0,0,1,4,1,1,6,0,1,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,0,0,0,21,0,1,654,3798,1
110,1,1,0,1,0,0,0,1,2,8,0,0,0,0,0,0,0,1,7,2,6,2,0,1,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,2,1,0,0,0,0,0,0,41,0,0,563,14061,1
530,1,1,0,1,0,0,0,1,4,4,0,5,0,0,1,0,0,1,0,0,10,9,0,1,1,0,0,8,0,0,11,0,2,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,1,0,0,8,0,0,5,0,2,2,0,0,0,707,0,7,1905,35615,1
209,0,0,0,0,0,0,0,0,1,2,0,5,0,0,3,0,0,3,15,6,4,25,1,3,0,0,0,42,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,13,52064,1
70,1,1,0,0,0,0,0,1,1,156,0,3,0,0,2,0,0,0,468,1,0,0,0,0,0,0,0,322,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0,0,1,0,0,0,0,0,1,0,0,0,12,0,1,950,78488,1
90,1,1,0,0,0,0,0,1,1,14,0,0,0,0,2,0,0,2,48,4,6,6,0,2,0,0,0,66,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,1,0,8,1,0,0,0,10,0,0,668,30044,1
78,1,0,0,0,0,0,1,0,2,10,0,3,0,0,1,0,0,0,13,0,6,1,1,0,0,0,0,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,48,0,0,348,4287,1
111,1,1,0,0,0,0,1,0,2,6,0,2,0,0,0,0,0,2,0,1,2,12,0,2,0,0,0,19,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,23,0,0,88,4852,1
78,1,1,0,0,0,0,0,0,1,67,1,5,0,0,1,0,0,0,31,1,56,0,0,0,0,0,0,64,0,0,60,0,2,0,0,0,0,0,0,0,0,1,4,32,45,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,15,0,1,532,27808,1
101,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,10,231,1
134,1,1,0,0,0,0,0,0,1,3,0,4,0,0,2,0,0,1,4,0,12,6,1,1,0,0,0,15,0,0,13,0,3,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,31,8471,1
79,1,1,0,0,0,0,0,1,1,5,0,2,0,0,1,0,0,2,0,1,34,21,0,2,2,0,0,37,0,0,24,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,3,0,0,0,0,2,1,0,0,0,25,0,1,423,21137,1
157,1,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,1,0,1,0,0,0,22,0,1,491,83831,1
421,1,1,0,1,0,0,0,0,3,3,2,0,0,0,1,0,0,0,4,0,3,3,0,0,0,0,0,1,0,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,27,0,0,290,5884,1
36,0,0,0,0,0,0,0,0,1,12,1,12,0,0,4,0,0,0,4,2,49,0,0,0,0,0,0,113,0,0,58,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,2,0,0,0,0,47,0,0,457,26282,1
77,1,1,0,0,0,0,0,1,1,4,0,1,0,0,1,0,0,1,0,0,8,6,0,1,0,0,0,3,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,15,0,1,7550,17713,1
124,1,1,0,0,0,0,0,0,1,8,0,3,0,0,5,0,0,1,94,1,9,2,0,1,0,0,0,78,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,3,0,0,0,11,0,1,1872,26696,1
78,1,1,0,0,0,0,1,0,2,6,0,12,0,0,1,0,0,1,7,1,2,1,0,1,3,0,0,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31,1,0,0,0,3,1,0,0,0,15,0,0,1942,9293,1
271,1,1,0,0,0,0,0,1,6,6,0,1,0,3,1,0,0,2,2,0,25,4,0,2,10,0,0,35,0,0,28,1,1,0,0,0,0,0,0,0,0,1,0,16,16,0,0,0,0,0,0,7,0,1,1,1,2,1,0,1,0,36,0,1,1055,13938,1
285,1,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,6,1,2,4,0,1,0,0,0,14,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,26,0,1,36,3648,1
99,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,11,2,0,4,0,2,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,26,0,1,40,17658,1
77,1,1,0,0,0,0,0,2,1,6,0,7,0,0,1,0,0,3,5,0,6,3,0,3,3,0,0,4,0,0,7,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,117,0,0,0,0,28,17,3,0,1,17,0,0,25612,47061,1
232,1,1,0,0,0,0,0,0,2,775,0,5,0,0,5,0,0,3,213,2,25,40,0,3,0,0,0,774,0,0,26,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2240,1,0,0,2,0,1,1,1,0,1,0,0,0,11,0,1,532,463036,1
173,1,1,0,0,0,0,1,1,2,5,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,1,0,1,0,0,0,22,0,1,491,79098,1
166,1,1,0,0,0,0,0,2,1,5,0,3,0,0,1,0,0,2,4,1,59,4,0,2,40,0,0,55,0,0,59,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17,0,1,622,34366,1
165,1,1,1,1,0,0,1,1,3,1,0,0,0,0,0,0,0,1,14,1,2,4,0,1,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22,0,1,22,3751,1
90,1,1,0,0,0,0,0,1,1,28,2,3,0,0,1,0,0,4,92,3,33,21,0,4,0,0,0,180,0,0,41,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,15,0,0,534,47628,1
220,1,1,0,0,0,0,0,0,1,15,0,5,0,0,4,0,0,6,57,2,15,2,0,1,0,0,0,51,1,0,24,0,1,0,4,5,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,5,0,0,3,0,2,1,0,0,0,9,0,1,947,38570,1
48,0,0,0,0,0,0,0,0,1,3,0,6,0,0,1,0,0,1,37,3,2,2,0,1,0,0,0,21,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,67,6393,1
247,1,1,0,1,0,0,0,0,2,8,1,1,0,0,1,0,0,1,0,0,19,5,0,1,0,0,0,16,0,0,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,25,0,0,1,0,0,0,0,0,0,450,0,0,1980,14130,1
85,1,1,0,0,0,0,0,0,1,15,0,2,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,5,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,588,3602,1
170,1,1,0,0,0,0,0,0,1,45,0,6,0,0,0,0,0,2,68,2,6,6,0,2,0,0,0,68,0,0,22,0,1,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,18,0,2,9,0,0,1,0,0,0,20,0,0,1586,37711,1
204,1,1,0,0,0,0,0,0,3,8,1,11,0,0,0,0,0,1,13,5,2,2,0,1,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,1,0,0,2,0,0,0,124,0,2,375,10229,1
110,1,1,0,0,0,0,1,1,2,12,0,6,0,0,3,0,0,3,41,0,34,11,0,3,0,0,0,77,0,0,42,0,6,0,1,25,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13,2,0,0,0,0,2,2,0,0,0,44,0,0,1595,40325,1
121,1,1,0,0,0,0,0,1,1,13,0,5,0,0,4,0,0,1,21,1,10,23,0,1,0,0,0,21,0,0,14,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,5,0,0,0,0,1,1,0,0,0,10,0,0,869,14517,1
107,1,1,0,0,0,0,0,0,1,7,0,2,0,0,1,0,0,2,1,0,15,7,0,1,0,0,0,36,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0,0,2,0,0,0,0,0,19,0,0,0,36,0,0,21433,49066,1
105,1,1,0,0,0,0,0,1,1,12,0,4,0,0,3,0,0,2,17,1,4,10,0,2,0,0,0,37,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,12,0,0,532,11316,1
113,1,1,0,0,0,0,0,1,1,24,0,2,0,0,4,0,0,4,8,0,49,9,0,3,0,0,0,66,0,0,61,0,0,0,0,0,0,2,0,0,0,0,0,15,15,0,2,3,1,1,2,1,1,0,0,0,0,4,0,0,0,8,0,0,3137,36798,1
136,1,1,0,0,0,0,1,0,2,3,0,1,0,0,1,0,0,1,0,0,5,19,2,1,0,0,0,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,51,1,0,0,0,51,13,0,0,0,22,0,1,3748,14888,1
137,1,1,0,0,0,0,0,1,1,3,0,1,0,0,2,0,0,1,1,0,27,2,0,1,6,0,0,19,0,0,27,0,0,0,0,1,0,0,0,0,0,1,0,13,13,0,0,1,0,1,2,11,0,0,0,0,2,1,3,0,0,11,0,1,2246,12241,1
77,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,1,15,168,1
69,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,1
151,1,1,0,0,0,0,1,1,2,4,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,735,5227,1
158,1,1,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,1,0,1,0,0,0,22,0,1,491,71429,1
133,1,1,0,0,0,0,0,0,2,7,0,3,0,0,2,0,0,2,7,0,31,10,0,2,7,0,0,32,0,0,36,0,3,0,0,0,0,2,0,0,0,1,0,14,14,0,1,0,1,0,0,8,0,0,0,0,2,1,0,0,0,16,0,1,3284,20021,1
408,1,1,0,0,0,0,0,0,6,3,0,4,0,0,0,0,0,1,6,1,5,2,0,1,10,0,0,56,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,146,0,2,532,15044,1
86,1,1,0,0,0,0,1,1,2,30,0,2,0,0,7,0,0,2,53,1,10,6,0,2,0,0,0,57,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,0,22,0,1,2939,22163,1
135,1,1,0,0,0,0,0,1,1,8,0,13,0,0,11,0,0,2,30,0,9,4,0,2,0,0,0,35,0,0,14,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,40,0,1,264,13131,1
94,1,1,0,0,0,0,0,2,2,15,1,2,0,0,3,0,0,2,36,0,2,10,0,2,0,0,0,38,0,0,7,0,1,0,0,12,0,0,0,4,0,1,0,0,0,0,0,30,1,1,0,1,0,0,0,0,1,1,0,0,0,29,0,0,774,23128,1
89,1,1,0,1,0,0,0,0,2,5,0,2,0,0,2,0,0,3,2,0,1,3,0,0,0,0,0,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1869,2,35,1869,4860,1
122,1,1,0,0,0,0,0,0,1,6,0,3,0,0,1,0,0,1,0,0,26,0,0,1,2,0,0,23,0,0,29,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,42,21726,1
110,1,1,0,0,0,0,0,1,2,6,0,3,0,0,1,0,0,1,0,0,8,6,1,1,0,0,0,5,0,0,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,532,8788,1
99,1,1,0,0,0,0,0,2,2,30,0,3,0,0,0,0,0,1,6,1,44,5,0,1,0,0,0,38,0,0,50,0,1,0,0,24,0,1,0,0,0,0,0,24,24,0,1,2,1,1,1,8,0,0,8,0,0,1,0,0,0,8,0,0,1669,35440,1
82,0,0,0,0,0,0,0,0,1,12,0,7,0,0,1,0,0,1,2,3,23,1,0,1,11,0,0,17,0,0,25,0,3,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,1,0,1,0,0,0,20,0,1,6916,28080,1
87,1,1,0,0,0,0,0,0,1,4,0,10,0,0,1,0,0,1,8,0,56,2,0,1,0,0,0,27,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,9,0,1,532,18583,1
148,1,1,0,0,0,0,0,0,1,14,1,5,0,0,6,0,0,3,158,1,29,14,0,3,0,0,0,147,0,0,42,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,5,0,1,0,0,0,2,0,0,0,7,0,0,783,54483,1
118,1,1,0,0,0,0,0,0,1,12,0,3,0,0,10,0,0,7,30,2,2,18,0,7,0,0,0,54,0,0,6,0,1,0,0,8,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,3,0,0,0,1,0,1,0,1,0,8,0,1,532,16622,1
88,1,1,0,0,0,0,1,0,2,39,0,3,0,0,2,0,0,4,25,3,18,15,0,2,0,0,0,89,0,0,31,1,1,0,0,1,0,0,0,0,0,0,0,3,3,0,2,0,1,1,0,12,0,0,1,0,8,0,0,0,0,11,0,0,2611,34076,1
101,1,1,0,0,0,0,0,1,1,4,0,3,0,0,4,0,0,1,5,0,1,4,0,1,0,0,0,124,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,378,13109,1
333,1,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1,21,1,5,6,0,1,0,0,0,38,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,1,127,25024,1
78,1,1,0,0,0,0,0,1,1,11,0,0,0,0,1,0,0,1,2,1,2,4,0,1,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,18,5223,1
97,1,1,0,0,0,0,0,2,1,14,0,0,0,0,5,0,0,4,99,4,26,21,0,4,0,0,0,136,0,0,32,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,3,0,0,1,0,0,1,1,0,0,12,0,1,855,35770,1
110,1,1,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,1,17,2,93,2,0,1,0,0,0,74,0,0,93,0,2,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,1,43,30726,1
108,1,0,1,1,0,0,0,2,1,5,1,12,0,0,0,0,0,2,4,0,50,17,1,2,3,0,0,17,0,0,55,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,10,0,0,374,27980,1
121,1,1,0,1,0,0,0,0,2,21,0,3,0,0,4,0,0,2,21,1,9,4,0,2,0,0,0,61,0,0,20,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,14,0,0,649,19776,1
112,1,1,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,1,2,1,37,3,0,1,9,0,0,37,0,0,40,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,373,17813,1
83,1,1,0,0,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,22,0,1,65,323,1
86,1,1,0,0,0,0,1,0,2,39,2,3,0,0,15,0,0,2,140,2,56,4,0,2,2,0,0,164,0,0,74,0,1,3,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,1,1,10,2,0,0,1,10,1,0,0,0,12,0,0,2030,62136,1
93,1,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,1,4,0,15,2,0,1,4,0,0,39,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,15,0,1,171,19694,1
103,1,1,0,0,0,0,1,0,2,13,1,5,0,0,2,0,0,1,17,0,2,5,0,1,0,0,0,18,0,0,7,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,23,0,0,220,31917,1
231,1,1,0,0,0,0,0,0,1,8,0,0,0,0,4,0,0,2,16,0,128,1,0,2,0,0,0,60,0,0,131,0,0,55,0,3,0,55,0,0,0,1,0,55,55,0,1,2,1,0,4,3,0,0,0,0,0,1,0,0,0,15,0,0,1424,43995,1
66,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,12,273,1
34,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,1,0,1,0,9,0,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,1,0,3,0,0,0,0,356,0,1,605,5844,1
134,1,1,0,0,0,0,0,0,1,17,0,7,0,0,4,0,0,2,10,1,4,11,2,2,0,0,0,16,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,11,0,2,6,0,0,1,1,0,0,13,0,0,1456,10462,1
109,1,1,0,0,0,0,0,0,1,9,0,1,0,0,2,0,0,1,3,0,20,4,0,1,0,0,0,39,0,0,28,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14,0,1,24,10015,1
209,1,0,0,0,0,0,0,1,1,5,0,0,0,0,3,0,0,4,6,0,22,62,0,2,0,0,0,84,0,0,25,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,42,0,1,491,46938,1
86,1,1,0,0,0,0,0,0,1,16,1,3,0,0,0,0,0,1,22,4,19,0,0,1,17,0,0,41,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,3,2,0,0,1,0,0,0,20,0,0,551,25079,1
96,1,1,0,0,0,0,0,0,1,12,0,12,0,0,2,0,0,3,57,0,52,3,0,2,0,0,0,97,0,0,56,1,7,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,9,0,0,1,0,2,1,3,0,0,2,0,0,1428,32053,1
101,1,1,0,0,0,0,0,0,1,5,2,4,0,0,2,0,0,1,3,0,15,2,0,1,0,0,0,79,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,438,14132,1
72,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,0,0,1,0,0,544,1774,1
99,1,1,0,0,0,0,1,1,2,38,1,4,0,0,3,0,0,5,107,0,22,16,0,5,0,0,0,156,0,0,37,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,1,5,1,0,1,2,1,0,1,0,0,1,0,0,0,17,0,0,450,40611,1
92,1,1,0,0,0,0,0,1,1,4,0,5,0,0,8,0,0,1,15,0,9,2,0,1,0,0,0,25,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,9,0,1,30,4665,1
86,1,1,0,0,0,0,0,0,1,4,0,1,0,0,4,0,0,0,17,0,3,0,0,0,0,0,0,29,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,14,0,1,22,5060,1
157,1,1,0,0,0,0,0,0,1,8,0,14,0,0,2,0,0,2,41,4,19,4,0,2,5,0,0,76,0,0,25,0,4,0,0,1,0,0,0,0,0,0,0,5,10,0,0,2,1,0,1,7,0,0,0,0,3,1,0,0,0,11,0,1,1089,25964,1
78,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,15,0,1,491,37999,1
87,1,1,0,0,0,0,0,1,1,26,0,6,0,0,3,0,0,3,8,1,20,13,1,2,0,0,0,60,0,0,27,0,2,0,0,5,0,1,1,0,1,0,0,8,8,0,2,5,1,0,1,7,0,0,4,0,4,1,0,0,0,15,0,0,2290,30170,1
192,1,1,0,0,0,0,0,0,2,13,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,11,0,3,0,0,1,0,1,1,83,0,1,910,7234,1
145,1,1,0,0,0,0,0,2,1,5,0,24,0,0,2,0,0,3,36,0,5,10,0,3,0,0,0,21,0,0,11,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,13,0,1,191,11691,1
94,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,18,130,1
88,1,1,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22,0,1,22,520,1
150,1,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,2,0,19,0,0,0,1,0,0,24,0,0,21,1,1,0,0,1,0,0,0,0,0,1,0,6,8,0,0,1,1,0,0,9,0,0,0,0,2,1,0,0,0,11,0,1,1068,10830,1
127,1,1,0,0,0,0,1,0,2,20,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,1,0,0,0,14,0,0,3119,11736,1
158,1,0,1,1,0,0,0,0,1,13,1,3,0,0,2,0,0,2,25,0,2,10,0,2,0,0,0,37,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,399,8728,1
207,1,1,0,0,0,0,0,0,3,7,0,1,1,1,1,0,0,2,1,0,34,13,0,2,0,1,1,48,0,0,41,0,1,0,1,7,0,0,0,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,22,0,1,315,20522,1
209,1,1,0,0,0,0,0,2,2,35,0,8,0,0,3,0,0,5,5,1,85,24,0,6,7,0,0,117,0,0,94,0,1,0,0,13,0,0,0,0,0,0,0,13,13,0,0,0,1,0,1,3,0,0,3,0,0,1,0,0,0,10,0,0,370,54752,1
89,1,1,0,0,0,0,0,0,1,5,1,5,0,0,4,0,0,2,16,0,4,11,0,2,0,0,0,25,1,0,9,0,4,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,74,7397,1
89,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1
